Day fraction since midnight on,photometer (mg/L),(volts)
0.6339304042,4.787611485,1.805132985
0.6339419705,4.740437508,1.821155548
0.6339535347,4.761483669,1.81399715
0.633965121,4.768416882,1.811642528
0.6339766884,4.724462032,1.826600313
0.6339882707,4.753061295,1.816859841
0.6339998391,4.698000908,1.835639477
0.6340114039,4.749727726,1.817993641
0.6340229897,4.747886181,1.818620086
0.634034574,4.768576145,1.811588407
0.6340461352,4.778290749,1.80829227
0.6340577072,4.769562244,1.811253667
0.6340693021,4.754093647,1.816508889
0.6340808656,4.74645853,1.819105983
0.6340924362,4.706643581,1.832684279
0.6341040164,4.772970676,1.81009686
0.6341155852,4.779296398,1.807951212
0.6341271546,4.659227848,1.84893167
0.6341387339,4.684053898,1.840414286
0.634150305,4.670433044,1.845084548
0.6341618667,4.738604546,1.821779847
0.634173451,4.71600008,1.829488039
0.6341850277,4.748127461,1.81853807
0.6341965944,4.745337009,1.819487572
0.6342081771,4.767327309,1.812012434
0.6342197497,4.741631508,1.820749044
0.6342313334,4.773524761,1.809908986
0.63424289,4.762671948,1.813593507
0.6342544728,4.735558987,1.822817206
0.6342660446,4.732914448,1.823718429
0.634277621,4.671236515,1.844808817
0.6342892084,4.705308914,1.833140373
0.6343007858,4.702928543,1.833954215
0.6343123484,4.667800903,1.845987797
0.6343239196,4.668179512,1.845857859
0.6343354803,4.681412697,1.841319323
0.6343470465,4.669708252,1.845333219
0.6343586322,4.65679884,1.849766135
0.634370212,4.632306099,1.858193874
0.6343817729,4.694518089,1.836831212
0.6343933463,4.657900333,1.849387646
0.6344049338,4.630214214,1.858914852
0.6344165003,4.661443234,1.848170638
0.6344280747,4.638790608,1.855960488
0.6344396538,4.60398531,1.86796689
0.6344512366,4.655783176,1.850115299
0.6344628147,4.599024296,1.869681954
0.634474385,4.591455936,1.872300148
0.6344859384,4.602061749,1.86863184
0.6344975277,4.594931126,1.871097684
0.6345090834,4.567286968,1.880675793
0.6345206716,4.607225418,1.866847277
0.6345322374,4.613695145,1.864612818
0.6345438221,4.628831387,1.859391332
0.6345553916,4.554379463,1.885157704
0.6345669625,4.590521812,1.872623444
0.6345785444,4.575305462,1.877894521
0.6345901114,4.585604191,1.874325991
0.6346016797,4.574917793,1.878028989
0.634613267,4.577224731,1.877229214
0.6346248337,4.59429884,1.871316433
0.6346364034,4.581214905,1.875846505
0.6346479887,4.566892147,1.880812764
0.6346595578,4.592295647,1.872009635
0.6346711385,4.555060387,1.884921074
0.6346827053,4.609062672,1.866212606
0.6346942677,4.557797432,1.883970261
0.6347058548,4.56533289,1.881353855
0.6347174273,4.570482731,1.879567027
0.6347289914,4.527016163,1.894680262
0.6347405778,4.571870804,1.879085541
0.634752153,4.529727459,1.893735409
0.634763725,4.57868433,1.876723409
0.6347752847,4.594805241,1.871141315
0.6347868655,4.580311775,1.87615943
0.6347984395,4.542395115,1.889324784
0.6348100226,4.566362381,1.880996585
0.6348215835,4.609959602,1.865902782
0.634833159,4.582556248,1.875381708
0.6348447421,4.585958481,1.874203324
0.6348563228,4.544386864,1.88863194
0.6348678807,4.548626423,1.88715744
0.6348794669,4.573233604,1.878612876
0.6348910349,4.579861641,1.876315355
0.6349026193,4.567409515,1.880633235
0.6349142135,4.600370884,1.869216323
0.634925758,4.564588547,1.881612182
0.6349373418,4.553731442,1.885382891
0.6349489044,4.521205902,1.896705866
0.6349604689,4.571166039,1.879330039
0.6349720583,4.541275501,1.88971436
0.6349836276,4.526140213,1.894985437
0.6349952012,4.539999485,1.890158415
0.6350067835,4.529245377,1.893903375
0.63501835,4.512559414,1.899722695
0.6350299237,4.483560562,1.909861207
0.6350414892,4.491424561,1.907108545
0.6350530721,4.472790241,1.913634896
0.6350646545,4.459201813,1.918402195
0.6350762277,4.539773464,1.890237093
0.6350877984,4.524295807,1.895628452
0.6350993632,4.489392757,1.907819629
0.6351109461,4.516959667,1.898186922
0.6351225167,4.487333775,1.908540249
0.6351340917,4.479853153,1.911159754
0.6351456643,4.518357754,1.897699237
0.6351572426,4.480469704,1.910943627
0.6351688001,4.482928276,1.910082579
0.6351803727,4.489762306,1.907690287
0.6351919542,4.496522427,1.905325532
0.6352035323,4.430074692,1.928645015
0.6352150952,4.397015095,1.940310121
0.6352266733,4.425159454,1.930376768
0.6352382434,4.445953846,1.92305696
0.6352498311,4.464613438,1.916502714
0.63526141,4.453968525,1.920240164
0.6352729768,4.472770214,1.91364193
0.63528456,4.42470026,1.930538535
0.6352961269,4.446492195,1.922867656
0.6353077082,4.417039871,1.933239341
0.6353192688,4.48099041,1.910761237
0.6353308357,4.416128159,1.933560967
0.6353424088,4.428369522,1.92924571
0.6353539931,4.423012734,1.93113327
0.6353655645,4.461231709,1.917689681
0.63537715,4.41782856,1.932961226
0.635388721,4.414657593,1.934079647
0.6354002913,4.40903616,1.936063528
0.6354118655,4.423289299,1.931035876
0.635423439,4.359520912,1.953590751
0.635435003,4.362343788,1.952588916
0.6354465744,4.370251656,1.949784279
0.635458163,4.391174316,1.942375302
0.6354697412,4.349886417,1.957012057
0.6354813027,4.377847195,1.947092652
0.6354928759,4.378339768,1.94691813
0.6355044622,4.345202446,1.958676815
0.635516025,4.418810844,1.932614803
0.63552759,4.330297947,1.963979363
0.6355391686,4.352606773,1.956045747
0.6355507383,4.393409729,1.941584706
0.635562326,4.341929436,1.959840417
0.6355738856,4.309063435,1.971548796
0.6355854803,4.365573406,1.951443315
0.6355970558,4.388124466,1.943454266
0.6356086247,4.347204208,1.957965255
0.6356201883,4.341916561,1.959844947
0.635631769,4.369126797,1.950183153
0.635643364,4.333895207,1.962698817
0.6356549042,4.359846115,1.953475356
0.6356664806,4.340328693,1.960409761
0.6356780535,4.314993382,1.969433188
0.6356896479,4.352383614,1.956125021
0.6357012031,4.344030857,1.959093213
0.6357127917,4.349442482,1.957169771
0.6357243491,4.330869675,1.963775754
0.6357359347,4.322410107,1.966789126
0.6357475059,4.258495331,1.989645481
0.6357590901,4.299561501,1.974941611
0.6357706644,4.287748337,1.97916472
0.6357822318,4.316087246,1.969043136
0.6357938023,4.291828632,1.97770536
0.6358053814,4.292681694,1.977400422
0.6358169507,4.302125454,1.974025726
0.6358285283,4.332319737,1.963259459
0.635840095,4.264962673,1.98732543
0.6358516826,4.235518932,1.997900963
0.6358632457,4.275958061,1.983384848
0.6358748177,4.249052048,1.993035913
0.6358863868,4.238482475,1.996834993
0.6358979786,4.266904831,1.986629009
0.6359095314,4.283206463,1.980789661
0.6359211188,4.229577065,2.000039101
0.635932697,4.203483582,2.009445667
0.6359442567,4.201668263,2.01010108
0.635955841,4.201369762,2.010208845
0.6359674168,4.226096153,2.001292467
0.6359789801,4.213497162,2.005832672
0.6359905489,4.186544895,2.015566349
0.6360021345,4.198021412,2.011418104
0.6360137156,4.199006558,2.011062384
0.6360252797,4.209401131,2.007310152
0.6360368506,4.232899666,1.998843312
0.6360484372,4.224568367,2.001842737
0.6360599945,4.166379929,2.022867441
0.6360715745,4.205163956,2.00883913
0.6360831576,4.206075668,2.008510113
0.636094714,4.166966438,2.022654772
0.6361063059,4.212405682,2.006226301
0.6361178826,4.205755711,2.008625507
0.6361294549,4.155119896,2.026951313
0.6361410318,4.182675362,2.016966105
0.6361525956,4.1354146,2.034110308
0.6361641595,4.142520905,2.031526804
0.6361757401,4.176922798,2.019048214
0.6361873055,4.158535957,2.025711775
0.6361989011,4.151278973,2.028345585
0.6362104753,4.159266949,2.025446653
0.6362220435,4.109631538,2.043500423
0.6362336153,4.16106987,2.024792671
0.6362451948,4.160567284,2.024975061
0.636256778,4.137189865,2.03346467
0.6362683351,4.148513317,2.029349804
0.6362799174,4.110671043,2.043121338
0.6362914774,4.131577492,2.03550601
0.636303049,4.122382641,2.038853169
0.6363146355,4.166738987,2.022737265
0.6363261997,4.158685684,2.025657415
0.6363377854,4.14425993,2.030894756
0.6363493568,4.165891171,2.023044586
0.636360922,4.140622139,2.032216787
0.636372489,4.109712601,2.04347086
0.6363840684,4.100219727,2.046934843
0.6363956565,4.135207176,2.034185648
0.6364072193,4.083091736,2.053193808
0.636418785,4.149834156,2.028870106
0.6364303742,4.132515431,2.035164833
0.6364419344,4.133275032,2.034888506
0.6364535106,4.119124413,2.040040016
0.636465096,4.118828774,2.040147781
0.6364766734,4.115435123,2.041384459
0.6364882313,4.098469734,2.047573805
0.6364998031,4.143938065,2.03101182
0.6365113916,4.086705685,2.051872253
0.6365229702,4.100978375,2.046657801
0.6365345448,4.089619637,2.050806999
0.6365461072,4.108831406,2.043792248
0.6365576796,4.087078571,2.051735878
0.6365692542,4.07797575,2.055065632
0.6365808415,4.047142506,2.06636858
0.6365923956,4.09098959,2.05030632
0.6366039685,4.11672926,2.040912867
0.6366155581,4.031402588,2.072153091
0.636627124,4.038342953,2.069601297
0.636638692,4.108364582,2.043962479
0.6366502736,4.076287746,2.055683374
0.636661843,4.104142666,2.045502901
0.6366734238,4.072655201,2.057013273
0.6366849944,4.053445339,2.064054966
0.6366965815,4.042367935,2.068122149
0.6367081426,4.043636322,2.067656279
0.6367197232,4.02722168,2.073691368
0.6367312961,4.048327446,2.065933466
0.6367428679,4.037769318,2.069812059
0.6367544344,4.028772354,2.073120832
0.6367660107,4.061059475,2.061262131
0.6367775995,4.009251595,2.080310822
0.6367891658,4.068981171,2.058358908
0.6368007259,4.047403812,2.066272497
0.6368123035,4.024917603,2.074539423
0.6368238818,4.041955471,2.068273783
0.6368354574,3.976204157,2.092517853
0.6368470367,4.030230999,2.072584152
0.6368586007,4.019272327,2.076617956
0.6368701769,3.996141434,2.085148096
0.6368817639,4.012337208,2.079173327
0.636893331,4.026807785,2.073843718
0.6369048916,4.027015686,2.073767185
0.6369164687,4.039309025,2.069246292
0.636928054,3.989706755,2.087524891
0.6369396162,4.010531902,2.079838753
0.6369512075,4.038333893,2.069604635
0.636962774,4.036306381,2.070349932
0.6369743486,3.991865397,2.086727381
0.6369859103,3.977713108,2.091959477
0.6369974914,3.990236044,2.087329388
0.6370090613,3.989328146,2.087664843
0.6370206416,4.002292633,2.082877636
0.6370322136,3.94562006,2.103854179
0.6370437905,4.005270958,2.081778765
0.637055391,3.991539002,2.086848021
0.6370669437,4.009010315,2.080399752
0.6370785192,3.959450245,2.098723173
0.6370900765,3.941959143,2.105213642
0.637101664,3.975240946,2.092874289
0.6371132387,3.965684176,2.096412897
0.6371248164,3.974415064,2.093179941
0.637136373,3.961373329,2.098010302
0.6371479636,3.962239742,2.097689152
0.6371595392,3.963423729,2.097250462
0.6371711052,3.951793671,2.101562738
0.6371826748,3.960451603,2.098351955
0.6371942466,3.938462019,2.106512785
0.6372058288,3.931313515,2.10916996
0.6372174022,3.939564467,2.106103182
0.6372289656,3.919217825,2.113670826
0.6372405441,3.926778555,2.110856772
0.6372521391,3.940479517,2.105763197
0.6372636872,3.920621395,2.113148212
0.6372752618,3.920924425,2.11303544
0.6372868311,3.920490742,2.11319685
0.6372984177,3.919109583,2.113711119
0.6373099869,3.916069746,2.11484313
0.6373215681,3.88940692,2.124788761
0.6373331339,3.887592554,2.125466585
0.6373447094,3.899378538,2.121065855
0.6373562918,3.906266213,2.118496656
0.6373678642,3.915794611,2.11494565
0.6373794355,3.932189941,2.108844042
0.6373910099,3.916466713,2.114695311
0.6374025723,3.89850831,2.121390581
0.6374141583,3.901356936,2.120327711
0.637425737,3.907224655,2.118139267
0.6374373116,3.887858152,2.125367403
0.6374488871,3.891635895,2.123956204
0.6374604498,3.881006956,2.127928019
0.6374720274,3.867801666,2.132869005
0.6374836028,3.889547348,2.124736309
0.6374951678,3.852349997,2.138659477
0.6375067437,3.887791157,2.125392437
0.6375183183,3.879014492,2.128673077
0.6375298927,3.888564587,2.125103474
0.6375414626,3.879374743,2.12853837
0.6375530541,3.847393274,2.140519142
0.6375646119,3.850893974,2.139205694
0.6375761852,3.893684864,2.123191118
0.6375877552,3.874321699,2.130428553
0.6375993301,3.851105452,2.139126301
0.6376109019,3.875295401,2.130064249
0.6376224889,3.893442154,2.123281717
0.6376340787,3.824886084,2.148975611
0.6376456308,3.842972279,2.142178536
0.6376572134,3.838606834,2.143817902
0.6376687722,3.833719015,2.14565444
0.6376803656,3.828886271,2.14747119
0.6376919325,3.845068693,2.141391516
0.6377035106,3.851443768,2.138999462
0.6377150851,3.849889755,2.139582396
0.6377266639,3.866574049,2.133328676
0.6377382373,3.82928443,2.147321463
0.6377497945,3.833606005,2.145696878
0.6377613615,3.840337277,2.143167973
0.6377729559,3.833949804,2.145567656
0.6377845285,3.849476099,2.139737606
0.6377961029,3.81385231,2.153128862
0.6378076957,3.845803022,2.141115904
0.6378192338,3.831268549,2.146575451
0.6378308083,3.831524134,2.146479368
0.6378424023,3.837816,2.144114971
0.6378539668,3.817339182,2.151815891
0.6378655351,3.818518877,2.151371718
0.6378771389,3.826970816,2.148191452
0.637888681,3.838419676,2.143888235
0.6379002631,3.821594954,2.150213957
0.6379118311,3.834737778,2.14527154
0.6379234211,3.78413415,2.164340019
0.6379349728,3.824540854,2.149105549
0.6379465644,3.789235115,2.16241312
0.6379581418,3.80305624,2.157197475
0.6379696946,3.78328228,2.164661884
0.6379812807,3.821010828,2.150433779
0.6379928594,3.811408043,2.154049635
0.6380044287,3.830912828,2.146709204
0.638016009,3.788395405,2.162730217
0.6380275701,3.803849936,2.15689826
0.6380391471,3.824365854,2.149171352
0.6380507118,3.804277897,2.156736851
0.6380622922,3.816474676,2.152141333
0.6380738768,3.773703098,2.168283701
0.6380854549,3.767959595,2.170457125
0.638097027,3.790174484,2.162058353
0.6381085952,3.799959421,2.158365488
0.6381201643,3.790665865,2.161872864
0.6381317485,3.75747633,2.174427509
0.6381433075,3.818540573,2.151363611
0.6381548956,3.794888973,2.160278559
0.6381664656,3.771708727,2.169038296
0.6381780366,3.78139925,2.165373564
0.6381896009,3.780800819,2.165599823
0.6382011892,3.760898352,2.173130989
0.638212762,3.772304773,2.168812752
0.6382243325,3.768870354,2.170112371
0.6382358971,3.751502037,2.176692247
0.6382474711,3.753941774,2.175767183
0.6382590419,3.762993097,2.172337532
0.638270637,3.723136425,2.187465191
0.6382821985,3.745583057,2.178937435
0.6382937872,3.769850016,2.169741631
0.6383053609,3.739111662,2.181393862
0.638316916,3.757147312,2.174552202
0.6383284994,3.747804642,2.178094626
0.638340093,3.752994776,2.176126242
0.6383516381,3.74469471,2.179274559
0.638363216,3.778090239,2.166624546
0.6383747835,3.749692679,2.177378416
0.6383863692,3.768662453,2.17019105
0.6383979409,3.778335571,2.166531801
0.638409524,3.757575274,2.174390078
0.6384210807,3.733015776,2.183709383
0.6384326733,3.737010479,2.182191849
0.6384442566,3.723758936,2.187228441
0.6384558185,3.766163349,2.171137095
0.6384673986,3.769894123,2.169724941
0.6384789492,3.74070859,2.180787563
0.6384905429,3.732595921,2.183868885
0.6385020969,3.749060392,2.177618265
0.6385136874,3.737499476,2.182006121
0.6385252554,3.758550406,2.174020529
0.6385368353,3.756876707,2.174654722
0.6385484101,3.745684862,2.178898811
0.6385599687,3.723395348,2.187366724
0.6385715566,3.740488052,2.180871248
0.6385831189,3.711506605,2.19189167
0.6385946942,3.685370922,2.201859713
0.6386062665,3.70198369,2.195520401
0.6386178686,3.722563505,2.187683106
0.6386294111,3.731122255,2.18442893
0.6386410071,3.647933722,2.216187716
0.6386525815,3.696144104,2.197747469
0.6386641566,3.717695475,2.189535379
0.6386757325,3.692860365,2.199000359
0.638687294,3.721330643,2.188152075
0.638698864,3.697774172,2.197125673
0.6387104404,3.687218905,2.201153994
0.638722029,3.752059698,2.17648077
0.6387335901,3.731566429,2.18426013
0.6387451731,3.699145079,2.196602821
0.6387567551,3.710023642,2.192456484
0.6387683295,3.702248812,2.195419312
0.6387798938,3.681221485,2.203444958
0.6387914711,3.661050081,2.211161137
0.6388030365,3.688406467,2.200700522
0.6388146228,3.69510293,2.198144674
0.6388261819,3.696307898,2.197685003
0.6388377576,3.7354846,2.182771444
0.6388493404,3.813040257,2.153434753
0.6388609243,3.713314056,2.191203356
0.6388724941,3.770304918,2.169569492
0.6388840859,3.710742235,2.192182779
0.6388956465,3.803587437,2.156997204
0.6389072202,3.742999077,2.179918051
0.6389188084,3.748321295,2.177898645
0.6389303607,3.699828386,2.19634223
0.6389419439,3.730978489,2.184483528
0.638953513,3.750712395,2.176991701
0.6389650887,3.759262085,2.173750877
0.6389766716,3.695573568,2.197965145
0.6389882247,3.711037636,2.192070246
0.6389998002,3.70345211,2.194960594
0.6390113754,3.735549212,2.182746887
0.6390229687,3.724072218,2.187109232
0.6390345334,3.745034695,2.179145575
0.6390461136,3.68829608,2.200742722
0.6390576873,3.686664581,2.201365709
0.6390692625,3.740467548,2.180879116
0.639080846,3.698176622,2.196972132
0.6390924015,3.754731894,2.17546773
0.6391039808,3.785545826,2.163806677
0.6391155517,3.697455406,2.197247267
0.6391271456,3.683681488,2.202505112
0.6391387118,3.750735045,2.176983118
0.6391502969,3.717362166,2.189662218
0.639161851,3.698778629,2.196742535
0.639173441,3.677930117,2.204702854
0.639185002,3.692207575,2.199249506
0.6391965833,3.696727753,2.197524786
0.6392081548,3.667048216,2.208864927
0.6392197323,3.69038868,2.199943781
0.6392313034,3.734228134,2.183248758
0.639242895,3.688416004,2.200696945
0.6392544674,3.695939064,2.19782567
0.6392660343,3.692230701,2.199240685
0.6392776185,3.694978476,2.19819212
0.639289188,3.665815353,2.209336758
0.6393007595,3.689866066,2.200143337
0.6393123396,3.690474987,2.199910879
0.6393239,3.791007996,2.161743641
0.6393354884,3.878352881,2.128920555
0.6393470497,3.881592512,2.12770915
0.6393586286,3.882751226,2.127275944
0.6393702208,3.915699959,2.114980936
0.6393817886,3.896018982,2.122319698
0.639393369,3.911729813,2.116460085
0.6394049475,3.867393017,2.13302207
0.6394165217,3.854210854,2.137961626
0.6394280879,3.865405321,2.133766413
0.639439658,3.886785984,2.125767946
0.6394512253,3.87286067,2.130975246
0.6394628155,3.850773096,2.139250994
0.6394743953,3.885663033,2.126187563
0.6394859729,3.86619854,2.133469343
0.6394975257,3.924738169,2.111615896
0.639509111,3.877722979,2.129156113
0.6395206975,3.871264935,2.131572485
0.6395322546,3.836817741,2.144490004
0.6395438319,3.840962172,2.142933369
0.6395554145,3.866605282,2.133316994
0.6395669754,3.84433341,2.141667604
0.6395785697,3.848936558,2.139940023
0.6395901478,3.856849909,2.136972189
0.6396017334,3.898586273,2.121361494
0.6396132909,3.88388586,2.126851797
0.6396248722,3.919788837,2.113458157
0.639636441,3.852463245,2.138617039
0.6396480101,3.865934372,2.133568287
0.639659588,3.899095535,2.121171475
0.6396711658,3.875694275,2.129914999
0.6396827378,3.900094748,2.120798588
0.6396943202,3.907848835,2.11790657
0.6397058984,3.87212491,2.13125062
0.6397174662,3.893595934,2.123224258
0.6397290418,3.86562562,2.13368392
0.639740607,3.89984417,2.120892048
0.639752195,3.912054777,2.116338968
0.6397637541,3.899442911,2.121041775
0.6397753414,3.902299404,2.119976044
0.6397869128,3.920120716,2.113334656
0.6397984881,3.905814171,2.118665218
0.6398100576,3.907851458,2.117905617
0.6398216294,3.861026049,2.135406971
0.6398332105,3.884174824,2.126743794
0.6398447919,3.907483101,2.118042946
0.6398563627,3.8995049,2.121018648
0.6398679269,3.89755249,2.121747255
0.6398795225,3.918699026,2.113863945
0.6398910917,3.91141057,2.116579056
0.6399026734,3.906859636,2.118275404
0.6399142363,3.887690306,2.125430107
0.6399258048,3.875645876,2.129933119
0.6399373794,3.88792944,2.1253407
0.6399489872,3.897600412,2.121729374
0.6399605328,3.887960672,2.125329018
0.6399721193,3.909345627,2.117348671
0.6399836816,3.877869129,2.129101515
0.6399952675,3.857612371,2.136686325
0.6400068358,3.882176638,2.127490759
0.6400184243,3.849447966,2.139748097
0.6400299871,3.90938592,2.117333651
0.6400415702,3.883045197,2.127166033
0.640053135,3.901693583,2.120202065
0.6400647047,3.834278584,2.145444155
0.6400762802,3.856970072,2.136927128
0.6400878649,3.888454676,2.125144482
0.6400994463,3.870257378,2.131949663
0.6401110198,3.87380743,2.130620956
0.6401225919,3.874245167,2.130457163
0.6401341624,3.86528182,2.133812666
0.6401457285,3.858451366,2.136371851
0.6401573184,3.861480475,2.13523674
0.6401688881,3.874109507,2.130507946
0.6401804614,3.856970072,2.136927128
0.6401920274,3.851483107,2.13898468
0.6402036011,3.850595236,2.139317751
0.6402151846,3.842324019,2.142421961
0.6402267709,3.851704359,2.138901711
0.6402383363,3.873661041,2.130675793
0.640249906,3.864025354,2.134283304
0.6402614792,3.868661881,2.132546902
0.6402730782,3.879072666,2.128651381
0.6402846327,3.850823879,2.13923192
0.6402962084,3.846987248,2.140671492
0.6403077834,3.874629498,2.130313397
0.6403193737,3.857880831,2.136585712
0.640330941,3.852949619,2.138434649
0.6403425233,3.853317022,2.138296843
0.6403540793,3.834586859,2.145328283
0.6403656608,3.852748632,2.138509989
0.640377235,3.864087582,2.134259939
0.640388815,3.796821117,2.159549475
0.6404003968,3.854369164,2.13790226
0.6404119647,3.860325575,2.13566947
0.6404235496,3.830557108,2.146842957
0.6404351152,3.843637943,2.141928673
0.6404466972,3.825279713,2.148827553
0.6404582533,3.84103632,2.142905474
0.6404698396,3.846900702,2.140703917
0.6404814211,3.817271471,2.151841402
0.6404929866,3.823104143,2.149646044
0.6405045754,3.850868464,2.139215231
0.6405161395,4.053686142,2.063966513
0.6405277351,4.121310711,2.039243698
0.6405392914,4.37692976,1.947417617
0.6405508635,4.415502548,1.933781624
0.6405624284,4.438902855,1.925537109
0.6405740301,4.418656349,1.932669282
0.6405855944,4.413415432,1.93451798
0.6405971684,4.434017658,1.927256584
0.6406087345,4.413123131,1.934621096
0.640620319,4.418236256,1.93281734
0.6406318987,4.428036213,1.929363132
0.6406434664,4.416150093,1.933553219
0.6406550514,4.447089195,1.922657847
0.6406666041,4.420859814,1.931892276
0.6406781914,4.392861366,1.94177866
0.640689755,4.428749085,1.929111958
0.6407013384,4.432428837,1.927816033
0.640712908,4.417851448,1.932953119
0.6407244872,4.425261498,1.930340767
0.6407360561,4.408714771,1.936177015
0.6407476577,4.414662361,1.934078097
0.6407592187,4.428073406,1.929349899
0.6407707833,4.387032509,1.943840623
0.6407823544,4.417782784,1.932977319
0.6407939512,4.391522408,1.942252159
0.640805525,4.374499798,1.948278666
0.6408170818,4.368599415,1.950370073
0.6408286686,4.41099596,1.935371876
0.6408402382,4.400966167,1.938913703
0.6408518198,4.393043995,1.941714168
0.6408634023,4.395111561,1.940982938
0.6408749636,4.394714832,1.941123247
0.6408865407,4.382081032,1.945593238
0.6408981221,4.384066105,1.944890499
0.6409096856,4.382715225,1.945368767
0.6409212662,4.375377178,1.947967768
0.6409328325,4.383728027,1.945010185
0.6409444071,4.387106895,1.943814278
0.6409559845,4.401008606,1.938898683
0.6409675586,4.514960289,1.898884654
0.6409791366,4.663801193,1.847360849
0.64099072,4.451196194,1.921214223
0.6410022989,4.418500423,1.932724237
0.6410138645,4.42215395,1.931435943
0.6410254434,4.44585371,1.923092246
0.6410370192,4.468470573,1.91514957
0.6410485871,4.410019875,1.935716391
0.6410601658,4.472393513,1.913774014
0.6410717418,4.488040447,1.90829289
0.6410833246,4.455843926,1.919581413
0.6410948868,4.451067448,1.921259522
0.6411064651,4.469450951,1.91480577
0.6411180308,4.455076695,1.919850826
0.6411296226,4.443883419,1.923784971
0.6411411854,4.456084728,1.919496894
0.6411527633,4.412497997,1.934841752
0.6411643489,4.43533802,1.926791668
0.641175914,4.612332344,1.865083337
0.6411874911,4.679693222,1.841908693
0.6411990689,4.504720211,1.902460218
0.6412106531,4.474722862,1.912957311
0.6412222212,4.487431526,1.908506036
0.6412338009,4.459636688,1.918249488
0.641245367,4.44798708,1.922342062
0.6412569318,4.481324673,1.910644293
0.6412685183,4.528182983,1.89427352
0.6412800994,4.654810429,1.850449562
0.6412916632,4.637283802,1.856479406
0.6413032519,4.629103184,1.859297633
0.6413148193,4.631409645,1.858502865
0.6413264022,4.642996788,1.854512692
0.6413379633,4.648846626,1.852499962
0.6413495464,4.615319729,1.864052057
0.6413611258,4.644256592,1.854079008
0.6413726864,4.62775135,1.859763742
0.6413842772,4.58402586,1.874872685
0.6413958451,4.64261055,1.854645491
0.641407424,4.593352318,1.87164402
0.6414189918,4.623195648,1.861334562
0.6414305591,4.606561184,1.867076755
0.6414421494,4.619581223,1.862581372
0.6414537167,4.623020649,1.861394882
0.6414652962,4.617715836,1.863224983
0.6414768645,4.683757782,1.840515852
0.6414884576,4.68449831,1.840262055
0.6415000249,4.689332485,1.838606358
0.6415115924,4.679808617,1.841869235
0.6415231622,4.680125713,1.841760516
0.6415347536,4.684459209,1.840275526
0.6415463227,4.702992439,1.8339324
0.6415579025,4.651185513,1.851695776
0.6415694806,4.696792603,1.836052895
0.6415810369,4.659965515,1.848678231
0.6415926293,4.671275616,1.844795466
0.6416041839,4.669631004,1.845359683
0.6416157714,4.675577164,1.843319893
0.6416273611,4.669123173,1.845533967
0.6416389094,4.642518997,1.854677081
0.6416504872,4.665380001,1.846818805
0.641662067,4.669993401,1.845235348
0.6416736508,4.683781147,1.840507746
0.6416852292,4.639174461,1.855828285
0.6416967948,4.656810284,1.849762321
0.6417083884,4.679199696,1.842077971
0.6417199473,4.62736702,1.859896183
0.6417315256,4.686973095,1.839414358
0.6417431219,4.639042854,1.855873585
0.6417546697,4.685078621,1.840063334
0.6417662459,4.687231064,1.839326024
0.6417778333,4.884551048,1.772464633
0.6417893983,5.281791687,1.64213717
0.6418009771,5.33011198,1.626664877
0.6418125597,5.299974442,1.636305451
0.6418241147,5.315327644,1.631390214
0.6418356847,5.346039295,1.621582747
0.6418472711,5.287799358,1.64020896
0.6418588553,5.313974857,1.631822944
0.6418704299,5.304545879,1.634841085
0.6418820157,5.299590111,1.636428595
0.6418935724,5.365002632,1.615543366
0.6419051651,5.381196976,1.61039567
0.6419167445,5.332020283,1.626055598
0.6419283024,5.331570625,1.626199126
0.6419398677,5.354323387,1.618942976
0.6419514555,5.312998295,1.63213551
0.6419630376,5.34636879,1.621477723
0.6419746038,5.347373962,1.621157289
0.6419861691,5.271740913,1.645365596
0.6419977356,5.321740151,1.629339695
0.6420093345,5.3376441,1.624260426
0.6420208848,5.318128109,1.630494595
0.6420324625,5.335882664,1.624822617
0.6420440773,5.322359562,1.629141808
0.6420556189,5.341119289,1.623151779
0.6420672125,5.316747665,1.630936027
0.6420787896,5.30876112,1.633491397
0.6420903589,5.335502148,1.624943972
0.6421019252,5.35144949,1.619858503
0.6421135065,5.326092243,1.62794888
0.6421250856,5.342974663,1.622559905
0.6421366567,5.281052113,1.642374635
0.6421482306,5.311054707,1.632757425
0.642159805,5.299650669,1.636409164
0.6421713731,5.32149601,1.629417777
0.6421829524,5.350538254,1.620148897
0.6421945399,5.340105057,1.623475313
0.6422060869,5.333333492,1.62563622
0.6422176744,5.376043797,1.612032771
0.6422292486,5.293894768,1.638254046
0.6422408298,5.327145577,1.627612472
0.6422524007,5.33470583,1.625198245
0.6422639718,5.30698061,1.634061456
0.6422755456,5.369761467,1.614029765
0.6422871154,5.334993839,1.625106335
0.6422986967,5.302854061,1.635382891
0.642310277,5.345042229,1.621900678
0.6423218491,5.339448929,1.623684645
0.6423334246,5.308264256,1.633650541
0.6423450007,5.333334923,1.625635862
0.6423565825,5.339599609,1.623636484
0.6423681741,5.328279495,1.627250195
0.6423797199,5.326758385,1.627736092
0.6423912987,5.363767147,1.615936399
0.6424028771,5.318202019,1.630470991
0.6424144705,5.338199139,1.6240834
0.6424260436,5.335028172,1.625095248
0.6424376028,5.288199425,1.64008069
0.6424491678,5.311647415,1.632567644
0.6424607522,5.312214375,1.632386208
0.6424723227,5.335030556,1.625094533
0.6424839043,5.347390652,1.621152043
